,SPI01,SPI03,SPI06,SPI09,SPI12,SPI18,SPI24,SPI36,SPI48,STI01,STI03,STI06,STI09,STI12,STI18,STI24,Water,Urban,Barren,Forest,Shrubland,Grassland,Agriculture,Wetland,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
8035,-2.140535622,-0.170819287181013,-0.474858767,-0.886788799,-1.697509725,-0.856817118,-0.746296615,0.878801207,0.852530709,0.717406557,0.202435935,1.461292757,2.060983214,2.003872491,1.843578347,1.816992817,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,0.71606052,0.161737899571783,-0.174863472,-0.365144452,-1.150547898,-0.652747929,-0.586520733,0.715145686,1.00649104,0.585291951,0.303512882,1.941412586,1.667934362,1.971378555,1.927615633,1.914647539,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8035,-0.124881525,-0.574214907066185,-0.128294907,-0.296231832,-0.996488025,-0.743531407,-0.464297115,0.730520835,0.957946468,-0.677417906,0.352721729,0.8799149,1.133871218,1.939825057,1.618377542,1.773638018,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8035,0.512678336,0.485682550017078,0.088458444,-0.193271217,-0.672499573,-0.847099054,-0.247993438,0.678356258,0.608565525,0.359396884,0.151032173,0.238265865,1.313227861,1.869132113,1.650484705,1.604584437,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8035,-0.340103295,-0.159804156291033,-0.057637052,-0.318325032,-0.490370274,-1.287934632,-0.434159071,0.579052917,0.650060825,-0.107621415,-0.145159571,0.105988602,1.477211904,1.373606684,1.675186149,1.395046494,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8035,-0.469118986,-0.320619600015624,-0.589719849,-0.299693804,-0.459492117,-1.248371926,-0.767797033,0.566323449,0.671769814,1.512221098,1.042048249,0.868367398,1.203875217,1.34456688,1.934562748,1.642054661,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8035,-0.915267369,-0.985216666149877,-0.16480399,-0.289801928,-0.532217483,-1.534528077,-0.90550174,0.436066813,0.584687259,1.402745141,1.674378888,1.197797209,1.010199523,1.68816874,2.013774701,1.892564006,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8035,0.110695834,-0.982530859131836,-0.662331267,-0.393281358,-0.603369781,-1.413879862,-0.960902988,0.383333162,0.496600437,0.995556482,2.157885981,1.537430915,1.351001456,2.188075777,2.170179555,2.081254057,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,-0.280313884,-0.968565680260824,-0.79543823,-0.881759192,-0.578405582,-1.347814023,-1.091792796,0.154924621,0.506001118,-0.202256482,1.118370658,1.425014339,1.304689723,1.53878149,2.117420817,1.833747656,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,-0.005701715,-0.330097100336915,-0.938265817,-0.368917358,-0.473288333,-1.133660064,-1.298927185,0.209203537,0.575133748,0.470549148,0.616675411,1.390007438,1.229713084,1.148741107,2.076781081,1.88989192,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,-0.8265355,-0.941015683525774,-1.269061376,-1.034259651,-0.740357972,-1.088342042,-1.729272822,-0.102834541,0.457994561,0.186788262,0.221999651,1.539645575,1.234337779,1.175538013,1.819509892,1.916051051,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,-0.098062555,-0.794528097928899,-1.078527073,-1.015672714,-1.062599129,-0.98726182,-1.623296788,-0.763426642,0.376074811,1.764182207,1.154642946,1.477328288,1.723070335,1.576864827,1.834238326,2.203115195,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,-1.133584542,-1.08186174629222,-1.185161969,-1.401457926,-0.888004505,-1.126438034,-1.924160067,-1.189617758,0.327803189,1.519380957,1.53320921,1.429114094,1.900823734,1.728575934,2.094616653,2.244050384,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,0.541988237,-0.353865808925686,-0.886877565,-1.159659288,-1.010823696,-0.974224438,-1.574400509,-1.117450209,0.116325414,0.682763575,1.961609209,1.368081542,2.054128066,1.75522612,2.252005096,2.199976846,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8035,-0.875331085,-0.861461938198697,-1.071015314,-1.263138788,-1.229582047,-1.036633524,-1.556801856,-1.09724764,0.064652404,-0.031983856,1.078258508,1.434387556,1.675264959,1.828532449,1.845292045,2.222996576,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8035,-0.750209278,-0.648212163471756,-1.361967919,-1.591487702,-1.847892753,-1.195634266,-1.675336253,-1.153434258,-0.203756138,1.331165147,0.971918282,1.703089433,1.652196505,2.013703756,1.698134758,2.275349189,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8035,0.36587933,-0.86322344504855,-0.898591385,-1.336929253,-1.586707304,-1.191551407,-1.445772898,-1.190731769,-0.195011161,-0.740850752,0.249665543,1.439906805,1.210369488,1.842745061,1.553658446,1.957852431,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8035,-0.229331141,-0.575474093916176,-0.913575685,-1.235668933,-1.434844684,-1.419830367,-1.341861516,-1.41486303,-0.161885243,-0.670667245,-0.199759881,0.460986097,0.949602216,1.25182311,1.350541333,1.576580427,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8035,-1.762252072,-0.447014982125158,-0.742015959,-1.259003999,-1.462376819,-1.205988186,-1.439917865,-1.543337762,-0.309638927,0.310566591,-0.635884005,0.118206835,0.893494854,1.00488999,1.322923942,1.683357583,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8035,2.323728901,0.272599411448399,-0.681139827,-0.758064997,-1.178943256,-1.300248761,-1.274187201,-1.471813239,-0.241007796,-0.221975707,-0.323673491,-0.076943839,0.883338874,0.809813071,1.287377855,1.744173002,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,0.115886865,0.608065119451164,-0.270109803,-0.735372411,-1.151499561,-1.338726446,-1.21701374,-1.557587817,-0.437876239,-0.721981992,-0.331211611,-0.334356224,0.214622403,0.662011051,1.176485713,1.295770537,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,0.645829093,1.28234412742738,0.450639226,-0.122796511,-0.786854568,-1.330005224,-1.054769635,-1.55918743,-0.275390597,-1.073860432,-1.004801549,-0.986596153,-0.413514107,0.313337924,0.95323112,0.899985026,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,-1.13287137,-0.409326945217518,-0.250921355,-0.76260848,-0.834208208,-1.475082653,-1.252379043,-1.903276527,-0.571186563,0.533059897,-0.737311411,-0.618620831,-0.397388438,0.41161746,1.075980132,0.929628293,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,0.213675374,-0.262906616899934,-0.051711928,-0.362107641,-0.685107386,-1.238382747,-1.340832469,-1.749623812,-1.120893476,-2.146307781,-1.265528218,-0.990120153,-0.876440796,-0.318616591,0.51124278,0.755335854,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,0.036185044,-0.518013155738381,0.145253823,-0.121320906,-0.422633016,-1.081517923,-1.018021213,-1.867761943,-1.403702088,-0.713747097,-0.96976196,-1.329670797,-1.268211572,-0.76169305,0.147993728,0.586343188,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,0.283147262,0.131961964634242,-0.208936082,-0.140206817,-0.537919511,-1.002996275,-1.143696779,-1.674084245,-1.346749929,0.840423596,-1.132480596,-1.2025263,-0.971590699,-0.750828997,0.054442374,0.597214734,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8035,-0.812163548,-0.451201156949496,-0.478410059,-0.314608817,-0.527798484,-1.083712141,-1.232254444,-1.631686372,-1.337846333,1.684972008,0.588978686,-0.48786567,-0.539002727,-0.516881808,0.282586654,0.780143757,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8035,-0.118523969,-0.540913159070223,-0.848708029,-0.272427301,-0.494064689,-1.168022299,-1.549457608,-1.644090728,-1.317724964,2.241904674,2.22291369,0.597445901,-0.141404289,-0.347014278,0.529847152,0.9772266,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8035,0.546987605,-0.408731879955254,-0.235942289,-0.486067109,-0.415988468,-0.878100059,-1.391880081,-1.394270573,-1.350752443,-2.001608633,0.677630572,-0.309034638,-0.632118933,-0.596275887,0.179396206,0.762354698,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8035,0.542821134,0.270968704706517,-0.171362149,-0.349950432,-0.229108813,-0.705172887,-1.17313905,-1.225351271,-1.475065263,-0.198995931,-0.116900014,0.246760645,-0.421599742,-0.467620044,-0.10529189,0.478690734,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8035,-0.244095138,0.356261484277665,-0.205005811,-0.531084299,-0.111427208,-0.525704923,-1.125461391,-1.228169491,-1.511778504,1.149876583,-0.507660274,0.900044604,0.170574117,-0.31535576,-0.142749054,0.457971255,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8035,-1.429521875,-0.338046135715875,-0.619257639,-0.387393587,-0.606608431,-0.850923303,-1.276505038,-1.411669498,-1.706008628,0.804889739,0.909821337,1.095617155,0.331353222,-0.045373513,-0.040574805,0.452198681,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,1.483572418,0.296556292590259,0.264741308,-0.160972796,-0.369802976,-0.461969779,-1.068831234,-1.228588799,-1.658468912,-1.219720732,0.334168844,0.163234879,0.40130519,-0.158317093,-0.26694576,0.299129557,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,0.200655707,0.418475768257541,0.404387079,-0.100696223,-0.468772746,-0.293335249,-1.051208268,-1.171771104,-1.780597642,0.894475902,0.158990602,-0.166416995,0.770930993,0.25097934,-0.319455035,0.355069668,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,-1.06172101,-0.198590828227534,-0.379932355,-0.599436583,-0.444355675,-0.626598777,-1.028105204,-1.295794095,-2.035052132,-0.473414423,-0.54174857,0.29179829,0.546285771,0.05314377,-0.270903292,0.27282658,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,-0.659557173,-1.13544849624038,-0.914650611,-0.580465518,-0.683612362,-0.719996955,-1.070772748,-1.525196195,-2.023868613,1.154230952,0.749281864,0.690993906,0.498199402,0.645204052,0.003188161,0.202927077,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,-0.333263364,-1.20866537430657,-0.881121358,-0.560808246,-0.740612553,-0.633628535,-0.91501379,-1.331907796,-2.212089445,0.973923343,0.700736598,0.56807772,0.222900454,0.975664503,0.083611739,0.135040669,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,-0.926776254,-1.27089941779273,-1.108864723,-1.167370536,-1.139835345,-1.095079289,-1.229545957,-1.668083108,-2.162583874,0.871757316,1.434973028,0.523723724,0.837085434,0.9856431,0.215116247,0.144105085,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8035,-2.213415828,-2.25659240101267,-2.074841769,-1.849014613,-1.429076509,-1.399886716,-1.357540284,-1.865073309,-2.287985167,2.274703398,1.750246781,1.574069264,1.340585939,1.053564692,0.60998607,0.324996084,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8035,-0.433833229,-2.30560695105911,-2.497987064,-2.276294445,-1.77923741,-1.755818097,-1.508528944,-2.225223147,-2.354888425,0.262684595,1.422843733,1.355927478,1.119396581,0.690121579,0.830176582,0.201929476,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8035,-0.843283645,-2.14431524851522,-2.383534763,-2.153526069,-2.172793857,-1.689801036,-1.748946192,-2.259938547,-2.365769991,0.036229653,1.060530245,1.611257197,0.92779678,1.08598604,0.757440715,0.303086867,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8035,-0.533394182,-1.38339532310907,-2.252701989,-2.448140043,-2.277233391,-1.736351584,-1.680163189,-2.16396143,-2.285250674,1.19229624,0.870343403,1.522354682,1.623390688,1.436206121,1.19009711,0.590396764,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8035,0.046806451,-0.95061310686312,-2.130690465,-2.322722807,-2.188636982,-1.724316106,-1.565789621,-2.075993527,-2.210903031,0.618236315,1.119928155,1.537148578,1.527711761,1.313600521,1.41611297,0.646783353,0.4,14.5,0.0,29.5,15.3,37.9,0.3,2.1,0.0022,0.0735,0.5142,0.0239,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8037,0.136022353,0.55009290549803,0.599562093,0.498732341,0.481772583,-0.319411958,-0.028658913,0.167030882,0.330252977,-0.585635592,0.452141239,1.014875882,0.751887056,0.223459598,-0.021286286,-0.040290845,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,0.689523832,0.671751289568954,0.473668863,0.668504854,0.572584465,-0.034668872,0.13399112,0.102554794,0.356159612,-1.353687189,0.054205218,0.392052339,0.557775507,0.170868604,-0.193174037,-0.313690749,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,1.076223494,0.889910707927487,1.306465551,0.868026516,1.046924099,0.28675741,0.254854228,0.208771853,0.525997415,0.221672335,-0.760035063,0.145240893,0.424655619,0.280450968,-0.2106077,-0.304912211,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,2.229476475,2.05124743304367,1.689944713,1.568144266,1.370971188,0.713920023,0.566168049,0.475910193,0.777835599,-0.520499758,-0.808943074,-0.242896519,0.211235815,0.19481203,-0.046538238,-0.270967023,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,0.932950099,1.84937367259762,1.665507224,1.464659208,1.557546713,1.181242487,0.702981068,0.562906042,0.984078698,-1.781559115,-0.895428443,-0.489003245,-0.163592681,0.057944644,-0.515475468,-0.566785395,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,-0.308367298,1.37077741223412,1.430624536,1.595732766,1.336267285,1.138565508,0.42859166,0.572804093,1.030320073,-0.317932852,-1.075356735,-1.179578893,-0.410176805,-0.135526754,-0.31172486,-0.480958119,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,0.625015351,0.658230415124691,1.587903088,1.479466375,1.430235337,1.301999031,0.486429343,0.718101112,1.112454639,0.336686446,-0.834224475,-1.046601453,-0.538807665,-0.1534636,-0.339122236,-0.423974612,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8037,-0.258069458,-0.0365783892117313,1.32408852,1.404479432,1.190678704,1.213414902,0.609982757,0.65420645,1.0268604,1.314066829,0.42938001,-0.358803794,-0.228045018,0.015006587,-0.043340688,-0.294612615,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8037,-0.0896955,0.0509092391397312,1.076897254,1.27897295,1.422951364,1.279396839,0.705314283,0.710853765,0.897430019,0.278976203,0.788775692,-0.364604058,-0.697071545,-0.109322292,0.043775206,-0.303362542,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8037,0.617013948,0.0329327530806498,0.453500706,1.358308936,1.293486749,1.159829752,0.741494994,0.860923543,0.885223229,0.058398807,0.683224827,-0.179320909,-0.558337498,-0.250484769,0.065869446,-0.111486444,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8037,-0.684294448,-0.189764961399143,-0.212972535,0.989763807,1.114076005,1.010220681,0.836843188,0.844732819,1.011412301,-0.288693621,-0.037477173,0.218094916,-0.286616541,-0.189815728,0.143833947,-0.330946781,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8037,-1.839375588,-1.16455007138978,-0.726545495,0.343914787,0.618874254,0.669342929,0.615398644,0.35597599,0.579328113,0.246407294,-0.06320481,0.423902079,-0.314381762,-0.591094185,0.081976613,-0.106702826,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8037,0.15361325,-1.35326166990186,-1.010945834,-0.401393352,0.558747236,0.67870279,0.685383585,0.234160592,0.366513553,0.624433775,0.297581188,0.690931723,0.054559419,-0.334347434,0.160316635,-0.062759476,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,-0.02006058,-0.96328010182982,-0.93098919,-0.869707837,0.41465094,0.522259065,0.634820561,0.280290773,0.247981772,-0.314135205,0.278185047,0.193300417,0.360936168,-0.093385937,0.107316056,0.04170355,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,-2.808169653,-1.22601057119636,-1.653658302,-1.396562862,-0.243605835,0.499580133,0.522299392,0.059113671,0.072961742,1.491176322,0.76106656,0.538586885,0.801225426,0.168895902,0.187547784,0.261571374,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,-1.288049715,-2.01452365940418,-2.363808547,-1.906866384,-1.23830269,0.075337031,0.17005594,-0.124359863,-0.049540661,1.680302372,1.352891164,1.019379586,1.202607085,0.671387,0.331946284,0.481713607,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,-1.201985106,-2.38941774563701,-2.192609464,-1.997879922,-1.869731373,-0.208985865,-0.052004575,-0.301594636,-0.222789306,1.137203897,2.050356191,1.374596401,1.172499366,1.174014772,0.588737539,0.701737066,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,-2.438847126,-2.08710458318026,-2.125718003,-2.204777137,-2.033689704,-0.648804029,-0.321696205,-0.616018212,-0.289228934,1.973953929,2.104681046,1.817701176,1.452221923,1.60479785,0.545951632,0.853901721,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,1.811932757,-0.159539735717586,-1.245601947,-1.668718125,-1.472732781,-0.197242927,0.072876269,-0.337458448,0.037973166,0.836388911,1.86447072,2.029624817,1.580951715,1.695199993,0.748704118,0.883842153,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8037,-0.058136215,0.498165368816072,-1.202008246,-1.532735611,-1.409279613,-0.326179785,-0.077285241,-0.210050188,0.008499573,0.827261463,1.783460367,2.349233757,1.85119905,1.586551606,1.063437839,0.933271288,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8037,-0.380956263,0.872458842555873,-0.803972571,-1.292239346,-1.489280555,-0.592902457,0.063803978,-0.182296798,0.02772953,0.511187283,0.960704064,2.051724817,1.908963519,1.567027112,1.10067964,0.867089025,0.5,2.3,1.0,56.0,35.4,2.1,1.1,1.6,0.0764,0.0261,0.8873,0.3063,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
