,SPI01,SPI03,SPI06,SPI09,SPI12,SPI18,SPI24,SPI36,SPI48,STI01,STI03,STI06,STI09,STI12,STI18,STI24,Water,Urban,Barren,Forest,Shrubland,Grassland,Agriculture,Wetland,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
6055,-1.305993003,0.631558607250429,0.543388482,0.414619919,0.377935368,-0.27286428,0.310410924,0.379725189,0.565974791,-0.969144523,-0.328397459,-0.091447158,-0.350251473,-0.612346521,-0.524029715,-1.342738288,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-1.818552221,-0.589477059820255,-0.095298474,-0.127284262,0.252672393,-0.673578837,-0.067141695,0.156365917,0.114494052,-0.411325854,-0.792308926,-0.38392184,-0.576646714,-0.728436363,-0.467231573,-1.28603656,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-0.9709293,-2.47459393631971,-0.429305263,-0.465218251,-0.469839902,-0.882505303,-0.769346404,0.074635352,0.034704217,0.473189608,-0.344654526,-0.110516138,-0.278266627,-0.295862165,-0.502662189,-1.038413885,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-0.167010144,-1.95454413904063,-0.464925974,-0.50346249,-0.622535851,-0.922540818,-0.685347823,-0.108045327,0.059322875,1.586772334,0.847199009,0.349005935,0.401390761,0.127080374,-0.257007952,-0.748178615,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-0.508443992,-1.23932594849576,-1.093371437,-0.569807753,-0.598256128,-0.888332282,-0.824437694,-0.197651259,-0.032025635,0.671958837,1.235812932,0.446247683,0.442808009,0.214253131,0.034627065,-0.3986818,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,1.295807444,-0.31938656543778,-2.115127937,-0.484494432,-0.518265227,-0.471484197,-0.927789085,-0.160259536,-0.002415962,0.418535081,1.208473821,0.582338909,0.537390783,0.375626858,0.075795847,-0.145749053,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.524400513,0.103805735419678,-1.82728422,-0.483932991,-0.518710324,-0.540431715,-0.927742691,-0.160160326,-0.002376664,0.436608191,0.757303733,0.944515241,0.599191009,0.621239533,0.074991536,0.002121,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6055,0.385320466,1.17049445465511,-1.022243186,-1.022561975,-0.518334848,-0.153249062,-0.92637158,-0.159466456,-0.001416423,-0.894277885,0.076403956,0.919476518,0.385379188,0.396343963,-0.028739579,0.01039825,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6055,1.165863917,1.02796728264798,-0.176913474,-2.011388581,-0.45037491,-0.490297567,-0.877264195,-0.126213273,0.024759505,-0.571971446,-0.480874949,0.721450324,0.309751829,0.32544689,0.116187311,-0.170175267,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6055,-2.158051846,-0.549184171269358,-0.737700174,-1.95864489,-0.588996185,-0.73937232,-1.020238372,-0.312369531,-0.154919672,-0.859415618,-1.093799152,-0.173377803,0.317517807,0.132899614,0.026311037,-0.274646943,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6055,-1.018091615,-1.33361721296168,-1.058483317,-1.773082262,-1.376469271,-0.838338068,-1.025342033,-0.389966709,-0.113182373,0.727659864,-0.326162868,-0.186173038,0.627350274,0.208827324,0.091977076,-0.042423677,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6055,-1.52245408,-2.36233886903816,-2.116847753,-2.003545686,-2.98009462,-1.201411836,-1.031905719,-0.912553803,-0.246260463,0.250570175,0.044357143,-0.233427581,0.572868752,0.274112129,0.190482352,-0.012880759,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6055,-2.405472501,-2.9696001090446,-2.942109449,-2.882212418,-3.895338704,-1.785962144,-1.603757767,-1.1197596,-0.808138294,2.745465292,1.75675296,0.650746473,0.945352267,1.088333122,0.807743269,0.291856914,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.866345797,-0.886431106658302,-1.299658335,-1.240996126,-1.729725364,-1.312318325,-0.943334448,-0.835250335,-0.540025118,0.476347887,1.734450441,0.953186525,0.860747504,1.284387783,0.78508486,0.357549174,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-0.118459609,-0.248582982206657,-1.408322032,-1.362944906,-1.464569558,-1.346087509,-1.35662696,-1.33656858,-0.536599251,1.034574931,1.992621777,1.33718268,1.04433054,1.420699542,0.922330536,0.702286005,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.628358835,0.535623671491753,-1.090953174,-1.174534024,-1.219238767,-1.237106819,-1.32723203,-1.199184279,-0.646799774,0.631819496,1.152413716,1.835602106,1.071746362,1.213224923,1.001868534,0.829650407,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-1.032501821,-0.224848661210029,-0.920387628,-1.248377012,-1.198064257,-1.724180707,-1.339113536,-1.321861195,-0.725761462,1.005002625,1.26891429,1.882107805,1.3800835,1.274982391,1.112174737,0.944383256,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-0.67448975,-0.0663243227841278,-0.280091223,-1.303055883,-1.266274449,-2.435342799,-1.333387602,-1.453078173,-0.726574119,0.443226616,0.951677173,1.858745227,1.457066574,1.249703049,1.189203608,1.006601635,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.524400513,-1.51608666222302,0.357533609,-1.192374059,-1.267151645,-2.331364281,-1.333336933,-1.452678965,-0.726468565,0.669571764,1.058579993,1.300901935,1.798192115,1.253857292,1.399514169,1.159205992,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6055,0.737608566,-0.730010927532119,-0.289217736,-0.946214474,-1.265582862,-1.648399647,-1.330972501,-1.450391301,-0.724900189,-0.318329108,0.465500256,1.121727398,1.622999287,1.273439078,1.47808715,1.054595826,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6055,1.017541364,0.876462942639979,-0.004040147,-0.262076595,-1.270572023,-1.33596288,-1.286672084,-1.416313037,-0.696385527,0.206744802,0.336607999,0.951638818,1.665705238,1.335917439,1.454142054,1.06842008,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6055,-0.23217065,-0.0306069774549544,-1.001365454,0.272789532,-1.230939436,-1.353817997,-1.359377601,-1.510566159,-0.847056812,1.069267235,0.585007757,1.130852739,1.350751187,1.720011633,1.390463725,1.197121445,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6055,-0.005723523,-0.198987179154472,-0.31350703,-0.513717492,-1.001915498,-1.221157108,-1.675233628,-1.375978928,-0.823628107,0.78361198,1.132141473,1.083088725,1.471664945,1.79014477,1.40203698,1.24773402,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6055,1.377413665,1.00310325903687,1.029798414,0.882977622,0.283972469,-0.437618059,-1.490631612,-0.660269871,-0.674513157,2.002273852,1.748439179,1.494872284,1.685191318,2.083745022,1.609709927,1.511684355,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6055,-2.911540714,0.280894554807378,0.198483945,0.031044365,0.243556039,-0.962606115,-1.734446257,-1.059289188,-0.836957198,1.804129526,2.083547397,2.052913969,2.194046424,2.144920256,1.930478352,1.921434738,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-0.112441424,0.119338714624543,-0.044515372,-0.079919353,-0.277083832,-1.063282416,-1.397551111,-0.854327372,-0.885822508,2.227806417,3.036188694,2.716275501,2.53010307,2.539100464,2.322084642,2.328125934,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-2.16878936,-1.82477964810586,-0.535219115,-0.516576637,-0.583135089,-1.398504389,-1.443955901,-1.360759337,-1.462828402,1.971865185,2.990800406,3.019821187,2.914471837,2.762262715,2.536335958,2.562793332,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.120525741,-1.00325165806318,-0.473477569,-0.510127872,-0.647103209,-1.268080718,-1.345602408,-1.422594453,-1.395711312,0.520213192,2.52495462,2.930500101,2.773085029,2.747513295,2.753409407,2.434993549,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-0.909494012,-1.57275471062809,-0.507127704,-0.589652304,-0.622260253,-1.16669802,-1.357567111,-1.427771378,-1.48264559,-0.439107472,1.01918922,2.430747976,2.44896737,2.359921952,2.576769998,2.285585247,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.199520839,-0.547742967524571,-1.745282665,-0.618257551,-0.602332591,-0.81433537,-1.399640856,-1.419974142,-1.598388521,1.09347794,0.432569714,2.134344701,2.41684796,2.412526384,2.655054336,2.271108078,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,1.651278672,-0.879880117705359,-1.16615831,-0.56896479,-0.599291077,-0.463118234,-1.396818462,-1.417459848,-1.596363962,0.298541247,0.355896332,1.738197195,2.279067559,2.286251886,2.330894876,2.193288296,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6055,0.655282678,0.0876007452910668,-1.592537003,-0.521507098,-0.599240521,-0.762961251,-1.394657974,-1.41543228,-1.594560877,0.407998974,0.950773093,1.165709367,2.214401615,2.286014537,2.375721272,2.25247862,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6055,0.803101621,0.695606195380962,-0.54269576,-1.724279684,-0.608750973,-0.654898139,-1.412638274,-1.390555619,-1.56711795,1.243223388,1.036966291,0.906474743,2.147984689,2.347896141,2.401869089,2.369093085,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6055,-1.457868014,-0.863371634212308,-1.808858985,-1.379144647,-0.699317721,-0.864771645,-1.444691403,-1.494431922,-1.681654015,1.702814561,1.705510398,1.360318189,2.208276207,2.507930491,2.615725995,2.71642205,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6055,-0.606901301,-1.1120834660815,-1.204927677,-2.11314197,-0.831735052,-0.887526736,-1.311510658,-1.802000288,-1.643789587,-0.706761921,1.113491181,1.359959951,1.500266047,2.289499421,2.324954337,2.545964442,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6055,0.189647237,-0.502432566328495,-0.497749431,-0.742485572,-1.728868417,-0.79051234,-0.97221418,-2.193145163,-1.407038565,-0.685780377,0.210501611,0.732441967,0.804917706,1.861633605,2.177512601,2.499128569,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6055,0.818891171,0.241717536216609,0.065694336,-0.093135684,-0.863202654,-0.559689409,-0.418383599,-1.825486087,-1.333998415,0.31967478,-0.489594377,0.854806778,0.871116525,1.795612069,2.266406724,2.339445101,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-1.105516819,-0.108747933745626,-0.49626787,-0.526154984,-1.124030521,-0.900243959,-1.039833799,-1.644728382,-1.282525976,1.798264912,0.887722962,1.315308574,1.561390096,1.690995501,2.512481931,2.573341753,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,1.236966473,0.553417395004355,0.07606163,0.080055193,-0.073832798,-0.485576907,-0.516154523,-1.123300534,-1.223235659,0.429774405,1.267645569,0.972668881,1.338215505,1.27182498,2.340866811,2.472220767,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-0.085673522,0.166778005866606,0.146526687,0.021510615,-0.088995059,-0.455719005,-0.566734318,-1.097910646,-1.294766128,1.056273246,1.67331427,0.786940294,1.494821722,1.394364098,2.349174149,2.545963965,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-0.195226855,0.885852057833214,0.282680928,-0.036528698,-0.054550727,-0.456781878,-0.549368576,-1.087498154,-1.267566738,0.361061598,0.8404954,1.102023077,1.384955086,1.565300477,2.295998209,2.467055561,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-0.19737246,-0.582263670875651,0.366930217,-0.058561548,-0.055550216,-1.119036076,-0.543999955,-1.123843673,-1.270366616,0.951803326,1.017368898,1.453639411,1.226014011,1.501456585,2.149240928,2.427396577,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.524400513,-0.453399712141084,0.032449048,0.059706747,-0.058771986,-0.790660088,-0.543957582,-1.123520874,-1.270211288,0.054626335,0.653708146,1.388590784,0.86872884,1.42068916,1.919940265,2.296901871,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6055,0.385320466,-0.573362337905735,0.833643097,0.256219606,-0.058874143,-0.578786531,-0.543482826,-1.121916758,-1.268682297,-0.613736584,0.295502417,0.737113577,0.965189539,1.22697205,1.566562461,2.223022665,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6055,-0.67448975,-0.93458929107348,-0.831528118,0.337558948,-0.084598356,-0.222922571,-0.57231711,-1.154050407,-1.25929013,0.026806496,-0.229348117,0.701443776,1.124473988,0.981611286,1.237916379,2.14123251,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6055,1.784309101,1.62817202897604,1.173150198,0.424943913,0.336075714,0.115897721,-0.292085231,-0.887577732,-1.086961925,-1.052980911,-0.816829404,-0.066939443,0.812356599,0.455687745,1.002194065,1.907637597,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6055,0.015861271,0.86831955670331,0.802864221,1.048741964,0.462797873,0.147827744,-0.246328905,-0.719921885,-1.279005924,0.543168288,-0.263572974,-0.010689284,0.501956717,0.72736239,1.172134752,1.882843896,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6055,0.342711117,0.64227834610677,0.600709227,0.338445824,0.509718918,0.179852396,-0.758933535,-0.462771186,-1.560896268,-0.543456213,-0.469435849,-0.478408329,0.275048672,0.740514933,0.952897639,1.663634498,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6055,1.714981461,1.24344813981154,1.473012086,1.408713653,1.162620046,0.843268211,0.305469442,0.3479537,-0.840954591,-0.7353493,-0.260438364,-0.701323849,-0.151276057,0.657266004,0.8857698,1.460223548,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,1.280024837,1.80460601086521,1.829799334,1.826045481,1.903351165,1.194877856,0.823169118,0.496246417,-0.208230935,0.092536112,-0.521547394,-0.465980295,-0.243257552,0.260197171,0.816842075,1.198987276,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.051719486,1.62754999774639,1.663944861,1.649318436,1.524806872,1.097760805,1.011468784,0.544913219,-0.087227868,0.547480078,0.045514598,-0.228280274,-0.278179208,0.2897266,0.68000341,0.967974951,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,1.00028713,1.07163869466204,1.499748808,1.659301535,1.602233772,1.238685167,1.082464389,0.588969053,0.014637925,-0.167390068,0.283432228,0.024173386,-0.320457955,0.017853495,0.393862331,0.873705689,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-1.174984795,0.101354409588623,1.507474518,1.552827735,1.540696141,1.319610108,1.070097275,0.581043213,0.004961749,0.587945299,0.483024633,0.058364118,-0.042055665,0.072439824,0.600909707,1.037209746,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.835039138,0.46163315334637,1.528994001,1.555070509,1.542827182,1.370946491,1.078740819,0.595149608,-0.010948605,0.936637151,0.571486601,0.404331548,0.137142461,0.077151939,0.798483643,0.977597018,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.524400513,-0.464959023055789,0.931161205,1.385888654,1.543573271,1.38811062,1.077012662,0.595073578,-0.010908527,1.138382891,1.23260584,0.870630476,0.572601121,0.252417314,0.892956493,1.033756684,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6055,0.385320466,0.663001775720141,0.11132498,1.501445359,1.542742897,1.647693222,1.075703341,0.594784899,-0.009944465,1.514348721,1.791854307,1.167985419,0.692027967,0.511167296,0.787064899,1.097927634,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6055,-0.129457185,-0.384052329811203,0.325724619,1.517274593,1.534763257,1.412959367,1.060857884,0.575912619,-0.032585216,0.888109584,1.788813728,1.422132521,0.982961556,0.617036165,0.84335423,1.028085743,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6055,-0.94115654,-1.19331197327272,-1.750401642,0.750141014,1.281834962,1.394357576,1.107431221,0.576512027,-0.01592476,0.405237642,1.217640543,1.665240048,1.2647836,0.892785019,0.746141496,0.874433559,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6055,0.46737044,-0.0454365418999178,-0.038981712,-0.084467331,1.399976633,1.415108608,1.227360627,0.650873072,0.155686248,-0.038109563,0.610326387,1.505140846,1.269914191,0.806649749,0.676719158,0.957623358,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6055,-1.916530571,-1.11583046292069,-1.201459023,-0.911735678,0.927202456,0.988898955,0.936744143,-0.019836306,0.100366796,1.158001133,0.65382883,1.481010334,1.440788619,1.077037243,0.699651839,1.175612667,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6055,0.125103431,-0.717399875462377,-0.933111523,-1.107047928,-0.026482641,0.893638193,0.76950591,0.208395048,0.30222741,0.969184137,0.922314969,1.599366394,1.946204673,1.568119637,0.911167709,1.325772785,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,-2.12010168,-1.94161987238215,-1.675083975,-1.673861877,-1.432362402,0.500943184,0.688237308,0.029638849,-0.116987267,0.610731233,1.348282215,1.295190649,1.923112423,1.680012943,1.037552945,1.192363946,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.753733591,-0.349433758217072,-1.095485263,-1.136506267,-1.032035273,0.628269303,0.512754277,0.364420461,0.057213029,-0.917144492,0.189526614,0.550486442,1.26365238,1.281262217,0.770453282,0.973716394,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6055,0.870172371,-0.160323441311791,-0.772429172,-0.908515989,-1.016876926,0.491758357,0.607655101,0.439053193,0.085705964,-0.14016908,-0.295882517,0.377839861,0.924053567,1.291001388,0.900953933,0.810383092,4.8,7.0,0.1,25.9,38.8,14.3,6.9,2.3,0.2709,0.0955,0.9465,0.8249,0.5049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
